00STIM117smiling	01STIM027smiling	02STIM027neutral	03STIM092smiling	04STIM066neutral	05STIM092neutral	06STIM061smiling	07STIM101neutral	08STIM062smiling	09STIM137neutral	10STIM141smiling	11STIM030neutral	12STIM100neutral	13STIM091neutral	14STIM038smiling	15STIM082smiling	16STIM124neutral	17STIM006smiling	18STIM036smiling	19STIM102neutral	20STIM012neutral	21STIM066smiling	22STIM091smiling	23STIM042neutral	24STIM036neutral	25STIM044smiling	26STIM011smiling	27STIM121neutral	28STIM042smiling	29STIM043neutral	30STIM009neutral	31STIM024neutral	32STIM012smiling	33STIM121smiling	34STIM062neutral	35STIM009smiling	36STIM102smiling	37STIM064neutral	38STIM099smiling	39STIM141neutral	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	drift_1	drift_2	drift_3	drift_4	constant
-0.0001930082322193432	-0.002697743145169481	-0.021091150713611447	-0.05426148061785183	0.13410439001115076	0.19819033522866059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0177817	0.00587441	-0.00959286	2.21999e-05	-0.000403695	-0.000121359	0.06844378766137163	0.04575372684041134	0.01333726523789266	-0.021914453642927427	1.0
-0.0001289695562394571	-0.0019194392328829159	-0.01657763599129096	-0.05373461135321699	0.08342613817576339	0.2611544018606569	1.8207409862569908e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.017784	-0.0282289	0.000693171	2.21999e-05	-0.0007689199999999	7.54814e-05	0.06812434080100531	0.04461442140512416	0.011248105428684346	-0.02460318702830475	1.0
-8.557207077001985e-05	-0.0013515621689785856	-0.012802614330939805	-0.05032041205563328	0.039609452518130736	0.2982381297792273	3.2676876362064714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0101606	-0.0733942999999999	0.0128486	0.000470868	-0.000403695	0.000162856	0.06779911177899492	0.04345996941168575	0.00915035379831222	-0.027258512205089534	1.0
-5.639669751154337e-05	-0.0009424268305736358	-0.009729331308771079	-0.045158733503227674	0.0043817121116602985	0.30485885256876155	0.0017523212349932079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00442887	-0.0609862	-0.0169162999999999	-6.88005e-05	-0.000403695	0.0	0.06746812819967034	0.04229076279556676	0.007045612706121888	-0.029876823556770182	1.0
-3.3000638679673224e-05	-0.0006510993953485394	-0.007285014669890563	-0.03915659865309293	-0.0218615012870675	0.2844196085072047	0.014172429467584156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00881677	0.0193194	-0.035625	2.21999e-05	-0.000334942	0.0	0.06713141815578866	0.04110719850141971	0.004935489850331979	-0.032454565727217576	1.0
-8.707087291279458e-06	-0.0004459151823340228	-0.005380454993380613	-0.03298522204976425	-0.039654021795506755	0.24460201532544876	0.050743010208562506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000437929	0.0541813	-0.0243678	-0.000396229	-0.000403695	6.51471e-05	0.06678901022614973	0.039909678348316595	0.0028215970400000422	-0.034988238448436806	1.0
0.0	-0.0003028737501272395	-0.003923431130335487	-0.027101346649920036	-0.050105303004449805	0.19408424963868243	0.11349010621878547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000433161	-0.0606068	-0.00904737	-0.000157474	-0.000351017	0.000122012	0.06644093347317051	0.038698608893331696	0.0007055489638486713	-0.03747440129351573	1.0
0.0	-0.00020410727480418673	-0.0028270912826275432	-0.021782196414790542	-0.054611314123893216	0.1405114208274754	0.18800755548318285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00703288	-0.036688	-0.0269716	-0.000144822	-0.000403695	0.0	0.06608721744041836	0.03747440129351574	-0.0014110380431082425	-0.03990967834831658	1.0
0.0	-0.00013652483537767037	-0.002014505152680326	-0.017165437154393975	-0.05463350787342162	0.08962204981385775	0.25366425675358156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043979	-0.0005604319999999	-0.0326826	-0.000347838	-0.000339712	-1.3234899999999996e-23	0.06572789215010341	0.03623747116630844	-0.003526547234196679	-0.042290762795566754	1.0
0.0	-9.067286752174592e-05	-0.0014205154735496437	-0.01328802336314092	-0.05154345201926038	0.04512691622517577	0.29487227115273523	1.3165458485835455e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000435873	-0.0148947999999999	-0.0511932	0.000349494	-0.000403695	9.25378e-05	0.06536298810053054	0.0349882384484368	-0.005639362686027935	-0.044614421405124144	1.0
0.0	-5.981366025050105e-05	-0.000991832446580884	-0.010120199590151738	-0.04652680832722519	0.008965969587079669	0.30570234037118293	0.0011772168904341704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00638039	0.00931349	-0.0317669	-0.000347838	-0.000403695	0.0	0.06499253626351056	0.033727127253346846	-0.007747870532815528	-0.046877498924320256	1.0
0.0	-3.730287956484217e-05	-0.0006860987772479951	-0.007592908979478018	-0.040537191148414704	-0.018299317570035126	0.28865039113447827	0.011235942835561499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00732305	-0.0408273	-0.00811712	-0.000347838	-0.000343578	0.0	0.06461656808173168	0.03245456572721759	-0.00985046019912016	-0.04907692236241869	1.0
0.0	-1.152146396367143e-05	-0.000470447318562768	-0.0056183064750852905	-0.034288401662665294	-0.03708363876437276	0.2510207108749404	0.043889627972014095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0105765	-0.0354008	-0.0148757999999999	0.000162811	-0.0005134919999999	1.3234899999999996e-23	0.06423511546609052	0.031170985903605602	-0.011945525630081466	-0.05120970516337216	1.0
0.0	0.0	-0.0003198989901978907	-0.004103985503079692	-0.028273013976967826	-0.04841928205474281	0.20150439032386028	0.10352948996989673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000438184	0.0081478999999999	-0.051803	-0.000287992	-0.000403695	0.0	0.0638482107929838	0.029876823556770193	-0.014031466518196648	-0.053272951261210996	1.0
0.0	0.0	-0.0002158129269350753	-0.002961992582617438	-0.022796244946410346	-0.05366025538306148	0.14796649497877062	0.17764093834410757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0116102	0.0410191	-0.0253221	-0.000381044	-0.000403695	0.0	0.06345588690156029	0.028572518053728225	-0.01610668952570925	-0.05526385901255731	1.0
0.0	0.0	-0.00014450254703055155	-0.0021138446642899366	-0.018016046741083404	-0.054253683742957075	0.09643274265050397	0.2456771711070956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0117912	0.0078589999999999	-0.0161259999999999	-0.000213505	-0.000403695	0.0	0.06305817709093346	0.02725851220508954	-0.018169609501673654	-0.05717972500092401	1.0
0.0	0.0	-9.606493343310724e-05	-0.0014926974628064295	-0.013982848641589208	-0.051576768033314555	0.05088803793184014	0.2908958661527297	4.45582560063663e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00615146	-0.0389599	0.0177012	-0.000243714	-0.000403695	0.0	0.0626551151173553	0.02593525211472301	-0.020218650692766765	-0.05901794770763388	1.0
0.0	0.0	-6.342959735844779e-05	-0.0010436373121235464	-0.010674830686173713	-0.04683359035488462	0.013498176691056208	0.3059906616034611	0.0007618877954752975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0136697	-0.0261492	-0.0317676	-0.000220292	-0.000403695	-1.3234899999999996e-23	0.06224673519135109	0.02460318702830476	-0.022252247946920673	-0.060776031044373006	1.0
0.0	0.0	-4.160951808210827e-05	-0.0007228545707492796	-0.008026692402424904	-0.0410028123298454	-0.015007006411710185	0.29247513156522253	0.008761110520948807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0131171	0.0073938999999999	-0.0317538	-0.000119657	-0.000403695	0.0	0.06183307197481577	0.023262769180799534	-0.02426884790885813	-0.06245158774258271	1.0
0.0	0.0	-1.4509414913942003e-05	-0.0004962478316162485	-0.005951425421851869	-0.03482509921138528	-0.03492831417983673	0.25720756682617985	0.037597687858241365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167802	-0.0127138	-0.0169234	8.447299999999996e-06	-0.000460766	0.0	0.06141416057807198	0.021914453642927437	-0.026266910206616787	-0.06404234259508683	1.0
0.0	0.0	0.0	-0.00033782876353208655	-0.004355597453211359	-0.028818354323848182	-0.04723083708109216	0.20884867816659386	0.0938662144529286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167810999999999	-0.0243321	0.0120969	-0.000239857	-0.000282055	0.0	0.060990036556889955	0.020558698166667663	-0.02824490862815629	-0.06554613554555323	1.0
0.0	0.0	0.0	-0.00022815621126619521	-0.003149186621011986	-0.023309595393881354	-0.05323881444115897	0.1554642874613853	0.16714723228848746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.023591	-0.0800173	-0.0135635	-0.000158115	-0.000403695	0.0	0.06056073590946976	0.019195963029852242	-0.030201332287149302	-0.06696092462159386	1.0
0.0	0.0	0.0	-0.0001529249375215002	-0.00225118890239254	-0.01847416977866416	-0.054397602143953394	0.10336399932153557	0.23722542187990392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167825999999999	0.000147775	-0.0381269	-0.000101414	-0.000464576	-6.617439999999999e-24	0.0601262950733858	0.017826710879901987	-0.032134686777066226	-0.06828478870752105	1.0
0.0	0.0	0.0	-0.00010176402194807492	-0.0015921788870060134	-0.01437543082920511	-0.05210170561331729	0.056811612983656154	0.28631316072314905	1.1758106261216863e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0159850999999999	-0.0269684	0.000148586	-0.000403695	0.0	0.05968675092249416	0.01645140657675811	-0.03404349531267163	-0.06951593015299465	1.0
0.0	0.0	0.0	-6.72555361935474e-05	-0.0011148379210132228	-0.011000458231768172	-0.04758367204523685	0.018206507615879417	0.30570859902199266	0.0004720282296795983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167777	-0.0142435	-0.0269726	-0.000101414	-0.000340557	0.0	0.05924214076380289	0.015070517035062757	-0.03592629985806088	-0.0706526772140178	1.0
0.0	0.0	0.0	-4.4158774167564825e-05	-0.0007732493200949322	-0.008289532962855034	-0.04185529316742837	-0.011545070643576521	0.2958700920459687	0.006708452821600303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.016777	-0.0613588	0.00513853	-0.00042609	-0.000291111	0.0	0.05879250233430547	0.013684511065641745	-0.037781662240375234	-0.07169348632296704	1.0
0.0	0.0	0.0	-1.7681262788273996e-05	-0.0005315464267437646	-0.0061586889009334865	-0.03569017992543771	-0.03262280835623865	0.26313856495296883	0.03187655795760688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0022316	-0.0102137	-0.000231949	-0.000403695	0.0	0.05833787379777791	0.012293859216343822	-0.0396081652483443	-0.07263694418457387	1.0
0.0	0.0	0.0	0.0	-0.00036231252576404325	-0.004515728102814237	-0.02963580394503148	-0.04591859830825707	0.21609727834201684	0.0845535146032694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.00222999	-0.0320987	-0.0005120459999999	-0.000403695	0.0	0.05787829374153942	0.010899033612289935	-0.04140441371481768	-0.07348176969501206	1.0
0.0	0.0	0.0	0.0	-0.0002449828709917367	-0.003270674234462554	-0.024043653547659687	-0.05272223878001083	0.16299067634478473	0.15658515733234762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0109017	-0.0276231	-0.000312079	-0.000403695	0.0	0.05741380117317735	0.009500507795587294	-0.04316903558245748	-0.0742268156814847	1.0
0.0	0.0	0.0	0.0	-0.00016438913036118173	-0.0023418636463263427	-0.0191078929435063	-0.05447394788829703	0.11040723510013543	0.22834534874855036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167785	0.0322625	-0.0102121	-0.000367378	-0.000471545	0.0	0.05694443551723629	0.008098756564562094	-0.0449006829517793	-0.07487107045994865	1.0
0.0	0.0	0.0	0.0	-0.0001095108020095707	-0.0016588577494672024	-0.014905294173299936	-0.05258336754387773	0.0628936596763987	0.28113196911228067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167787	-0.0156894	0.00974598	-0.000374474	-0.000333874	0.0	0.05647023661187192	0.006694255812566013	-0.046598033110739706	-0.07541365920886141	1.0
0.0	0.0	0.0	0.0	-7.244974872467723e-05	-0.001163208734829145	-0.011431693446404241	-0.04831037324230348	0.02309044037730973	0.3048429809635979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167977999999999	-0.0952121	0.00401169	-0.000169315	-9.59997e-05	0.0	0.055991244705469595	0.0052874823664107	-0.0482597895450848	-0.07585384515708506	1.0
0.0	0.0	0.0	0.0	-4.761587397463446e-05	-0.000807902038913819	-0.008632413095768576	-0.042699564062170244	-0.007911666294005264	0.2988121454314742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167745999999999	-0.0129556	-0.0314401	-0.000206339	-0.000305061	-9.48144e-05	0.055507500453228296	0.003878913824485603	-0.04988468292868732	-0.07619103058433398	1.0
0.0	0.0	0.0	0.0	-2.154495822441164e-05	-0.0005560851522671804	-0.006425778927568451	-0.036557751594178775	-0.03016385482770898	0.26878937538630493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0254323	-0.0102143999999999	-0.000250775	-0.000403695	0.0	0.05501904491370986	0.002469028394613591	-0.05147147209311678	-0.07642475763280808	1.0
0.0	0.0	0.0	0.0	-1.225898929955675e-06	-0.0003795026409895944	-0.0047200017886136585	-0.03046258353651766	-0.044478638218943246	0.22322962395132084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0330743	-0.000951696	-0.000136122	-0.000403695	0.0	0.05452591954535416	0.0010583047316999423	-0.053018944975700685	-0.07655470892890938	1.0
0.0	0.0	0.0	0.0	0.0	-0.0002569042809481828	-0.0034243402007010123	-0.024790789622804617	-0.05210651458763166	0.17053072263035568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01679	-0.0525538	0.0119275	-0.000518946	-0.000187975	8.047779999999997e-05	0.05402816620296015	-0.00035277822477072963	-0.054525919545354164	-0.07658070801419767	1.0
0.0	0.0	0.0	0.0	0.0	-0.00017257894756569385	-0.002455729212748927	-0.01975614265960343	-0.054479017482531235	0.11755313573188311	4.440678420757188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167783999999999	-0.0305268	-0.00814983	-0.000263235	-0.00027838	0.0	0.053525827134133515	-0.0017637414133338854	-0.0559912447054696	-0.07650271958500016	1.0
0.0	0.0	0.0	0.0	0.0	-0.00011508735092094942	-0.0017420716720828301	-0.01544955330878329	-0.05301859783987934	0.06912961911240731	0.0007609238313132224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.00102562	-0.02015	-0.00047055	-0.000403695	0.0	0.05301894497570068	-0.003174105813186156	-0.05741380117317735	-0.07632084954034966	1.0
0.0	0.0	0.0	0.0	0.0	-7.621526164911646e-05	-0.0012232501450018815	-0.011876213011494437	-0.04901119040773907	0.028149036738817163	0.00875489252916321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0216471	-0.0171522999999999	-0.00832538	-0.000246711	-0.000313826	-0.000247478	0.052507562750090046	-0.004583392606812365	-0.05879250233430547	-0.07603534483818628	1.0
0.0	0.0	0.0	0.0	0.0	-5.0138493779957745e-05	-0.0008507133601439686	-0.008986946758126462	-0.043533778924566634	-0.004105220139617383	0.03758120352278533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0198279	-0.0401292	0.0197866	-0.000602118	-7.826819999999999e-05	-0.000156126	0.05199172386168039	-0.005991123342543782	-0.060126295073385794	-0.07564659316001782	1.0
0.0	0.0	0.0	0.0	0.0	-2.514837351326047e-05	-0.0005862757471946782	-0.006702702253831662	-0.03742656373060815	-0.02754833630164868	0.09384022331097946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167842	-0.046519	0.0198012	-0.000580847	-0.000207571	0.0	0.05147147209311677	-0.00739682009699201	-0.061414160578071975	-0.0751551223844943	1.0
0.0	0.0	0.0	0.0	0.0	-3.577024315770705e-06	-0.0004005744655521676	-0.004932316393428602	-0.03129793934983689	-0.042907083071094615	0.16711844738417367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167771	-0.0285617	-0.0194677	-0.000541747	-0.000287252	0.0	0.050946851601594505	-0.00880000563730352	-0.0626551151173553	-0.07456159987061144	1.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.000271469889510215	-0.003584410782852686	-0.02555063461320481	-0.05138761232558636	0.2372017786268331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	0.0203798	-0.0194411	-0.000583877	-0.000403695	0.0	0.05041790691511119	-0.010200203583179916	-0.06384821079298379	-0.0738668315515162	1.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.00018255598168712681	-0.00257458209272174	-0.02041882641554837	-0.054409046261493	0.2862998909255172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0125205	0.0225988	-0.00565656	-0.000583877	-0.000249715	-0.000158335	0.049884682928687335	-0.011596938568608503	-0.06499253626351056	-0.07307176084014537	1.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.00012186293608157415	-0.0018290931070880706	-0.016008297906894536	-0.05340415476937818	0.3057071088675145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0242533	-0.00295837	-7.51274e-05	-0.000403695	0.0	0.04934722490055585	-0.012989736403248787	-0.06608721744041836	-0.0721774673481826	1.0
0.0	0.0	0.0	0.0	0.0	0.0	-8.077951906076775e-05	-0.0012861476263742642	-0.012334213074027177	-0.049683526340513935	0.2958788162507777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167794	-0.0265957	0.0112069	-0.000610343	-0.000403695	0.0	0.04880557844832065	-0.014378124233419547	-0.06713141815578864	-0.07118516542007393	1.0
0.0	0.0	0.0	0.0	0.0	0.0	-5.318961067295092e-05	-0.0008956333912448405	-0.009353380152817394	-0.04435600206810939	0.2631544339570671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0167836999999999	-0.0163488	-0.00241048	-0.000493299	-0.000189155	0.0	0.04825978954508478	-0.015761630702632406	-0.06812434080100531	-0.07009620248409208	1.0
0.0	0.0	0.0	0.0	0.0	0.0	-2.8972097070041187e-05	-0.000618001018876291	-0.006989716197326805	-0.03829528777637378	0.2161169495091463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0128857	-0.00342238	-0.00240113	-0.000268855	-0.000217005	6.617449999999998e-24	0.047709904515548435	-0.01713978611161681	-0.06906522693600466	-0.06891205722268877	1.0
